staff_index,staff_name,openalex_author_id_short,openalex_author_id_full,author_display_name,author_match_score,author_match_confidence,work_id,title,publication_year,publication_date,raw_author_name,author_position,is_corresponding,paper_confidence,paper_confidence_score,paper_confidence_reasons,paper_has_oxford_affiliation,paper_affiliation_score,paper_time_score,paper_name_score,doi,work_type,cited_by_count,language,is_oa,oa_status,oa_url,landing_page_url,pdf_url,source_id,source_name,source_type,source_is_oa,source_issn_l,volume,issue,first_page,last_page,institutions_distinct_count,countries_distinct_count,topics_json,primary_topic_json,snapshot_source
386,Bartek Papiez,A5074555156,https://openalex.org/A5074555156,Bartek Papiez,0.9,high,local:0f191ae25358ed37,Exploring the Effectiveness of Deep Features from Domain-Specific Foundation Models in Retinal Image Synthesis,2026.0,2026-01-01,Bartek Papiez,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Chapter,0,,,,,https://www.ndph.ox.ac.uk/publications/2247031,,,Lecture Notes in Computer Science,Chapter,,,,,,,1,1,[],{},staff_recent_publications_json
386,Bartek Papiez,A5074555156,https://openalex.org/A5074555156,Bartek Papiez,0.9,high,local:5f6cbcc5464d040f,A Naive Trick to Accelerate Training of LNCC-Based Deep Image Registration Models,2025.0,2025-01-01,Bartek Papiez,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Preprint,0,,,,,https://www.ndph.ox.ac.uk/publications/2094490,,,,Preprint,,,,,,,1,1,[],{},staff_recent_publications_json
386,Bartek Papiez,A5074555156,https://openalex.org/A5074555156,Bartek Papiez,0.9,high,local:3ebb1b4a1a830d46,"Cancer Prevention, Detection, and Intervention - Third MICCAI Workshop, CaPTion 2024, Held in Conjunction with MICCAI 2024, Marrakesh, Morocco, October 6, 2024, Proceedings",2025.0,2025-01-01,Bartek Papiez,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Conference paper,0,,,,,https://www.ndph.ox.ac.uk/publications/2052390,,,CaPTion@MICCAI,Conference paper,,,,,,,1,1,[],{},staff_recent_publications_json
386,Bartek Papiez,A5074555156,https://openalex.org/A5074555156,Bartek Papiez,0.9,high,local:f85af5d80cf8da85,DiffuSeg: Domain-driven Diffusion for Medical Image Segmentation,2025.0,2025-01-01,Bartek Papiez,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/2078774,,,IEEE Journal of Biomedical and Health Informatics,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
386,Bartek Papiez,A5074555156,https://openalex.org/A5074555156,Bartek Papiez,0.9,high,local:28276f9b32f54d9e,Preface,2025.0,2025-01-01,Bartek Papiez,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/2056694,,,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
387,Sarah Parish,A5072077709,https://openalex.org/A5072077709,Sarah Parish,0.9,high,local:1144abc8441628c6,Causal Relevance of Lp(a) for Coronary Heart Disease and Stroke Types in East Asian and European Ancestry Populations: A Mendelian Randomization Study.,2025.0,2025-01-01,Sarah Parish,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/2098981,,,Circulation,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
387,Sarah Parish,A5072077709,https://openalex.org/A5072077709,Sarah Parish,0.9,high,local:c1963daa793d6285,Balancing the risk of major bleeding against vascular disease risk in people without atherosclerotic disease.,2025.0,2025-01-01,Sarah Parish,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/2092650,,,Heart,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
387,Sarah Parish,A5072077709,https://openalex.org/A5072077709,Sarah Parish,0.9,high,local:6e1e94f255ef00e9,Effects of aspirin and omega-3 fatty acids on age-related macular degeneration in ASCEND-Eye: a randomised placebo-controlled trial in a population with diabetes.,2025.0,2025-01-01,Sarah Parish,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/2077095,,,BMJ Open,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
387,Sarah Parish,A5072077709,https://openalex.org/A5072077709,Sarah Parish,0.9,high,local:d9398cf3c8ac6c10,"Role of primary and secondary care data in atrial fibrillation ascertainment: impact on risk factor associations, patient management, and mortality in UK Biobank.",2025.0,2025-01-01,Sarah Parish,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/2084149,,,Europace,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
387,Sarah Parish,A5072077709,https://openalex.org/A5072077709,Sarah Parish,0.9,high,local:4e936b8f3ea9d929,Effects of aspirin and omega-3 fatty acids on composite and subdomain scores from the NEI-VFQ-25 questionnaire: the ASCEND-Eye randomized controlled trial.,2024.0,2024-01-01,Sarah Parish,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/2041444,,,BMC Ophthalmol,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
388,Melody Parker,A5104684075,https://openalex.org/A5104684075,Melody Parker,0.72,medium,local:9c57f5894fc11846,Evaluation of the accuracy of bacterial genome reconstruction with Oxford Nanopore R10.4.1 long-read-only sequencing,2024.0,2024-01-01,Melody Parker,,,medium,0.7,Bundled staff-profile publication; person-level match is credible but paper-level OpenAlex affiliation evidence is not available in the snapshot cache.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/1990953,,,Microbial Genomics,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
389,Michael Parker,A5069971095,https://openalex.org/A5069971095,Michael Parker,0.9,high,local:0d86c4e7ba7ea46f,Self-rated benefits and knowledge gain from e-learning: the longitudinal use of an online learning experience at an international medical school,2025.0,2025-01-01,Michael Parker,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/2095139,,,BMC Medical Education,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
389,Michael Parker,A5069971095,https://openalex.org/A5069971095,Michael Parker,0.9,high,local:427c3f8fe25eb99b,Life from death: ethical implications of uterus transplantation from deceased donors in global health.,2025.0,2025-01-01,Michael Parker,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/2131426,,,BMJ Glob Health,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
389,Michael Parker,A5069971095,https://openalex.org/A5069971095,Michael Parker,0.9,high,local:094c732ff08de1fc,Determining a role for Patient and Public Involvement and Engagement (PPIE) in genomic data governance for cancer care,2025.0,2025-01-01,Michael Parker,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/2125590,,,European Journal of Human Genetics,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
389,Michael Parker,A5069971095,https://openalex.org/A5069971095,Michael Parker,0.9,high,local:846a30bd7591f186,Author Correction: Call for a fairer approach to authorship in publishing biomedical research.,2025.0,2025-01-01,Michael Parker,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/2121381,,,Commun Med (Lond),Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
389,Michael Parker,A5069971095,https://openalex.org/A5069971095,Michael Parker,0.9,high,local:2d869ed39ebad2d3,The value of large-scale programmes in human genomics.,2025.0,2025-01-01,Michael Parker,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/2117295,,,Eur J Hum Genet,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
390,Max Parkin,A5094720978,https://openalex.org/A5094720978,Max Parkin,0.45,low,local:e30515bed772c53e,"Cardiac mortality after radiotherapy, chemotherapy and endocrine therapy for breast cancer: Cohort study of 2 million women from 57 cancer registries in 22 countries.",2020.0,2020-01-01,Max Parkin,,,low,0.48,Bundled staff-profile publication with weak or missing person/paper evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/1085369,,,Int J Cancer,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
390,Max Parkin,A5094720978,https://openalex.org/A5094720978,Max Parkin,0.45,low,local:9e6bb9233f77496c,Temporal trends in food group availability and cancer incidence in Africa: an ecological analysis.,2019.0,2019-01-01,Max Parkin,,,low,0.48,Bundled staff-profile publication with weak or missing person/paper evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/1054707,,,Public Health Nutr,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
390,Max Parkin,A5094720978,https://openalex.org/A5094720978,Max Parkin,0.45,low,local:c010bee00d7b46b4,Cancers related to lifestyle and environmental factors in France in 2015.,2018.0,2018-01-01,Max Parkin,,,low,0.48,Bundled staff-profile publication with weak or missing person/paper evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/946086,,,Eur J Cancer,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
390,Max Parkin,A5094720978,https://openalex.org/A5094720978,Max Parkin,0.45,low,local:07515ee1151fb5dc,Tumor size and stage of breast cancer in Côte d'Ivoire and Republic of Congo - Results from population-based cancer registries.,2015.0,2015-01-01,Max Parkin,,,low,0.48,Bundled staff-profile publication with weak or missing person/paper evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/560735,,,Breast,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
390,Max Parkin,A5094720978,https://openalex.org/A5094720978,Max Parkin,0.45,low,local:78308aa1430cb06d,"Incidence of cancer in Nairobi, Kenya (2004-2008).",2015.0,2015-01-01,Max Parkin,,,low,0.48,Bundled staff-profile publication with weak or missing person/paper evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/531681,,,Int J Cancer,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
396,Samantha Pendleton,A5041246774,https://openalex.org/A5041246774,Samantha Pendleton,0.72,medium,local:4bc043308d48af90,Prognostic factors for worsening and improvement in multiple sclerosis using a multi-state model,2024.0,2024-01-01,Samantha Pendleton,,,medium,0.7,Bundled staff-profile publication; person-level match is credible but paper-level OpenAlex affiliation evidence is not available in the snapshot cache.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/2030307,,,Multiple Sclerosis,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
398,Michele Peters,A5009107752,https://openalex.org/A5009107752,Michele Peters,0.9,high,local:25367836759a13c1,What do people do in the aftermath of healthcare-related harm? A qualitative study on experiences and factors influencing decision-making.,2025.0,2025-01-01,Michele Peters,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/2127755,,,BMJ Qual Saf,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
398,Michele Peters,A5009107752,https://openalex.org/A5009107752,Michele Peters,0.9,high,local:af9596922808b9f3,Investigating Person‐Centred Care Planning in Care Homes Across England: An Exploratory Study of Practices and Contextual Factors,2025.0,2025-01-01,Michele Peters,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/2109910,,,Journal of Advanced Nursing,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
398,Michele Peters,A5009107752,https://openalex.org/A5009107752,Michele Peters,0.9,high,local:ecc26767ceb7763a,"Patient-reported harm from NHS treatment or care, or the lack of access to care: a cross-sectional survey of general population prevalence, impact and responses.",2025.0,2025-01-01,Michele Peters,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/2117175,,,BMJ Qual Saf,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
398,Michele Peters,A5009107752,https://openalex.org/A5009107752,Michele Peters,0.9,high,local:56c46a93ada4e787,New Ways of Working to Manage and Improve Quality in Integrated Care Systems in England,2025.0,2025-01-01,Michele Peters,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/2081187,,,International Journal of Health Policy and Management,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
398,Michele Peters,A5009107752,https://openalex.org/A5009107752,Michele Peters,0.9,high,local:14c55d6c0b988497,Perceptions of Cardiovascular Healthcare Professionals Regarding Clinical Trials: A Survey-Based Study from the Middle East.,2025.0,2025-01-01,Michele Peters,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/2081736,,,Glob Heart,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
399,Leon Peto,A5054745997,https://openalex.org/A5054745997,Leon Peto,0.9,high,local:7340bc89eded548b,"Sotrovimab versus usual care in patients admitted to hospital with COVID-19 (RECOVERY): a randomised, controlled, open-label, platform trial.",2026.0,2026-01-01,Leon Peto,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/2127471,,,Lancet Infect Dis,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
399,Leon Peto,A5054745997,https://openalex.org/A5054745997,Leon Peto,0.9,high,local:534fbe870a1cf7ea,"Molnupiravir or nirmatrelvir-ritonavir plus usual care versus usual care alone in patients admitted to hospital with COVID-19 (RECOVERY): a randomised, controlled, open-label, platform trial.",2025.0,2025-01-01,Leon Peto,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/2123601,,,Lancet Infect Dis,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
399,Leon Peto,A5054745997,https://openalex.org/A5054745997,Leon Peto,0.9,high,local:9115750582ad4771,The impact of different antimicrobial exposures on the gut microbiome in the ARMORD observational study,2025.0,2025-01-01,Leon Peto,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Preprint,0,,,,,https://www.ndph.ox.ac.uk/publications/2242938,,,,Preprint,,,,,,,1,1,[],{},staff_recent_publications_json
399,Leon Peto,A5054745997,https://openalex.org/A5054745997,Leon Peto,0.9,high,local:9b525ef6b32a390f,"Higher dose corticosteroids in hospitalised COVID-19 patients requiring ventilatory support (RECOVERY): a randomised, controlled, open-label, platform trial.",2025.0,2025-01-01,Leon Peto,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/2078464,,,EClinicalMedicine,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
